COD,VALOR_UNIDADE
D24-1012-010,30.584999999999994
D24-1012-016,25.194583333333338
D24-1013-004,25.793
D24-1013-014,23.155555555555555
D24-1013-040,31.162222222222226
D24-1014-012,27.335384615384616
D24-1014-014,26.766666666666666
D24-1014-016,31.34
D24-1016-006,59.99
D24-1018-492,73.8
D24-1028-038,75.99
D24-1048-006,53.3605
D24-1068-026,119.9
D24-1070-026,75.96
D24-1077-014,129.99
D24-1080-102,39.9
D24-1081-028,52.57333333333333
D24-1081-206,55.654385964912265
D24-1082-120,64.86999999999999
D24-1082-284,82.862
D24-1083-120,70.89326086956517
D24-1083-284,62.77952380952377
D24-1084-026,52.763440860214985
D24-1084-066,52.19
D24-1084-260,53.396097560975626
D24-1084-300,52.73170212765956
D24-1084-844,52.047534246575275
D24-1085-026,60.70884222222211
D24-1085-066,56.11133333333323
D24-1085-260,61.987755102040765
D24-1085-300,60.86062499999998
D24-1085-844,51.67548387096774
D24-1086-028,64.43847826086954
D24-1086-206,56.8979323308269
D24-1086-260,64.0881395348837
D24-1087-026,61.501836734693896
D24-1087-066,83.25683958333322
D24-1087-260,84.47195652173907
D24-1087-300,86.54399999999988
D24-1088-028,90.99041322314035
D24-1088-206,68.7692105263158
D24-1088-260,78.69999999999999
D24-1089-120,87.47309523809515
D24-1089-284,89.12476804835909
D24-1090-006,163.64355932203387
D24-1090-008,129.80423076923068
D24-1090-014,143.711875
D24-1090-016,140.87593749999994
D24-1090-030,139.88580943396215
D24-1091-006,191.70007462686593
D24-1091-008,198.35567567567557
D24-1091-014,194.2745762711865
D24-1091-016,196.04818181818172
D24-1091-030,183.97833333333335
D24-1092-006,133.13568181818212
D24-1092-008,140.7751724137931
D24-1092-014,141.09955223880584
D24-1092-016,119.17322222222242
D24-1092-030,136.59791052631567
D24-1115-006,66.44076923076922
D24-1115-014,63.047142857142866
D24-1116-006,73.29666666666667
D24-1116-008,73.77882352941178
D24-1116-016,67.62666666666667
D24-1117-060,53.80428571428571
D24-1117-483,65.33999999999999
D24-1117-912,63.656666666666666
D24-1118-032,79.79436363636354
D24-1118-120,78.19488372093014
D24-1119-060,77.93
D24-1119-483,59.93736842105263
D24-1119-912,70.27374999999999
D24-1120-008,64.01837837837837
D24-1120-174,72.23
D24-1120-800,65.67839999999995
D24-1120-834,58.50666666666667
D24-1121-006,71.66769230769232
D24-1121-014,84.99
D24-1122-008,81.76428571428572
D24-1122-018,66.815744680851
D24-1123-006,53.0829268292683
D24-1123-014,54.09909090909092
D24-1124-028,78.259
D24-1124-206,74.41
D24-1124-260,81.35260869565212
D24-1125-483,64.36259259259262
D24-1125-912,77.074
D24-1126-128,82.722
D24-1126-462,76.46000000000001
D24-1126-976,77.5091176470588
D24-1127-028,89.42866666666664
D24-1127-260,81.01
D24-1128-060,62.033750000000005
D24-1128-483,67.49647058823528
D24-1128-912,62.54776176470588
D24-1129-008,65.75250000000003
D24-1129-010,69.35666666666667
D24-1129-018,61.02916666666667
D24-1130-483,65.53166666666667
D24-1130-912,55.53625
D24-1131-060,72.9525
D24-1131-483,58.23708333333334
D24-1131-912,70.0009090909091
D24-1132-006,43.358181818181826
D24-1132-008,42.59433333333334
D24-1132-016,44.95444444444444
D24-1132-060,37.49
D24-1133-128,108.865
D24-1133-462,73.64714285714285
D24-1133-976,63.68562500000001
D24-1134-008,99.99
D24-1134-800,69.205
D24-1134-834,84.495
D24-1135-032,58.853333333333325
D24-1135-120,63.083124999999995
D24-1136-006,44.126666666666665
D24-1136-008,48.405
D24-1136-016,44.51652173913043
D24-1136-060,44.9205
D24-1137-008,59.265438596491144
D24-1137-010,66.002
D24-1137-018,62.16999999999998
D24-1138-028,47.440000000000005
D24-1138-206,63.92142857142858
D24-1139-006,61.03499999999998
D24-1139-008,58.08560975609744
D24-1139-016,63.306799999999974
D24-1139-060,64.06714285714285
D24-1140-128,71.6672727272727
D24-1140-462,57.93300000000001
D24-1140-976,65.33863636363634
D24-1141-026,76.49
D24-1141-066,75.35727272727271
D24-1141-088,80.81222222222222
D24-1141-260,68.05151515151516
D24-1141-300,76.93230769230769
D24-1142-006,70.15090909090908
D24-1142-008,67.12647058823529
D24-1142-016,72.30615384615385
D24-1142-060,61.68133333333333
D24-1143-006,58.246428571428574
D24-1143-008,61.222
D24-1143-016,75.27777777777779
D24-1143-060,63.213333333333345
D24-1144-026,73.67999999999999
D24-1144-066,76.43666666666665
D24-1144-260,72.55533333333332
D24-1144-300,71.12333333333333
D24-1145-032,76.07526315789475
D24-1145-120,66.58749999999996
D24-1146-008,61.77947368421052
D24-1146-174,74.023
D24-1146-800,61.846428571428575
D24-1146-834,66.17966666666668
D24-1147-026,55.55666666666667
D24-1147-066,45.59
D24-1147-088,56.336
D24-1147-260,45.59
D24-1147-300,54.665000000000006
D24-1148-324,65.07571428571428
D24-1148-631,49.63285714285714
D24-1149-008,57.456250000000004
D24-1149-989,58.49
D24-1150-038,50.24642857142857
D24-1150-234,55.8425
D24-1150-268,68.56833333333333
D24-1150-976,53.58428571428572
D24-1151-152,68.5292857142857
D24-1151-818,67.68571428571428
D24-1151-943,64.12307692307692
D24-1152-026,73.4865625
D24-1152-210,72.50703703703701
D24-1153-068,57.24
D24-1153-443,71.0375
D24-1154-384,79.99
D24-1154-473,78.78293103448274
D24-1154-941,58.86133333333335
D24-1155-002,69.88073170731708
D24-1155-006,71.14114999999997
D24-1155-118,65.03531249999996
D24-1155-451,69.16641711229946
D24-1158-014,20.57
D24-1158-266,31.896666666666672
D24-1159-014,66.49
D24-1163-012,62.989999999999995
D24-1164-310,68.82333333333332
D24-1166-006,65.71222222222222
D24-1167-788,66.02333333333334
D24-1168-058,67.89
D24-1169-012,58.66846153846154
D24-1171-788,27.875
D24-1172-012,21.599999999999998
D24-1173-012,30.46125
D24-1174-006,34.906666666666666
D24-1175-012,39.99
D24-1177-014,39.99
D24-1178-006,31.90478260869566
D24-1179-014,27.48
D24-1181-012,30.013333333333335
D24-1182-002,72.1775
D24-1182-050,52.57285714285716
D24-1182-140,53.46125
D24-1182-782,70.9675
D24-1182-818,65.60923076923078
D24-1183-026,58.458333333333336
D24-1184-002,99.9
D24-1184-026,79.92
D24-1184-818,99.9
D24-1186-026,85.12684210526314
D24-1186-060,83.03125
D24-1186-140,86.76
D24-1186-260,89.91499999999999
D24-1187-002,72.98375
D24-1187-024,71.92
D24-1187-090,57.775
D24-1187-140,72.64714285714287
D24-1187-244,71.26
D24-1187-294,57.21
D24-1187-818,78.14500000000001
D24-1190-120,107.90666666666668
D24-1191-002,57.759999999999934
D24-1191-032,66.38142857142857
D24-1191-050,61.363939393939404
D24-1191-060,89.9
D24-1191-108,63.49400000000001
D24-1191-140,66.07157894736842
D24-1191-244,73.49022222222217
D24-1191-818,62.18736842105264
D24-1192-244,67.99
D24-1194-032,99.99
D24-1194-120,95.53307692307693
D24-1194-140,119.59
D24-1196-002,119.99
D24-1196-140,35.24
D24-1196-782,86.12333333333333
D24-1197-002,62.91
D24-1197-050,76.44999999999999
D24-1197-244,76.4675
D24-1198-002,62.30444444444446
D24-1198-032,73.94999999999999
D24-1198-050,59.580666666666666
D24-1198-108,61.29
D24-1198-140,64.0
D24-1198-244,65.008
D24-1198-818,65.22555555555556
D24-1199-002,58.24714285714286
D24-1199-050,69.054
D24-1199-140,71.99
D24-1199-244,63.50749999999999
D24-1199-818,59.92
D24-1200-032,119.9
D24-1200-060,99.94
D24-1200-392,107.91
D24-1201-002,87.72875
D24-1201-050,67.85058823529413
D24-1201-120,58.10267605633803
D24-1201-140,63.128
D24-1201-244,64.41387096774194
D24-1201-818,76.64625
D24-1202-002,81.65666666666665
D24-1202-244,59.99
D24-1203-002,73.71
D24-1203-090,71.99
D24-1203-244,70.46000000000001
D24-1203-294,68.615
D24-1203-818,79.03333333333333
D24-1204-026,110.575
D24-1204-032,87.92
D24-1204-060,80.46545454545455
D24-1204-120,116.91
D24-1207-002,87.372
D24-1207-032,89.99
D24-1207-050,82.64375
D24-1207-060,84.99
D24-1207-108,88.3
D24-1207-140,83.54857142857144
D24-1207-244,90.33666666666666
D24-1207-818,79.99
D24-1208-060,114.346
D24-1208-140,98.94999999999999
D24-1208-244,111.90666666666668
D24-1208-260,102.4575
D24-1208-824,111.55799999999999
D24-1209-002,84.99
D24-1209-024,86.74666666666667
D24-1209-050,73.88272727272728
D24-1209-090,83.31166666666667
D24-1209-140,69.38333333333333
D24-1209-244,89.2225
D24-1209-294,82.39750000000001
D24-1209-818,64.692
D24-1210-050,119.99
D24-1210-140,63.92
D24-1210-244,64.92
D24-1210-818,71.99
D24-1212-032,111.34125
D24-1212-060,110.99
D24-1212-120,107.91
D24-1212-260,107.31624999999998
D24-1213-026,94.67666666666666
D24-1213-032,100.52564102564098
D24-1213-060,95.31444444444443
D24-1213-120,98.955
D24-1213-260,96.1963157894737
D24-1213-392,96.52173913043478
D24-1214-002,55.223333333333336
D24-1214-050,66.63333333333334
D24-1214-140,60.580000000000005
D24-1214-244,57.65674418604651
D24-1214-818,70.60333333333334
D24-1215-002,70.63333333333333
D24-1215-026,73.17478260869566
D24-1215-050,77.93625
D24-1215-140,65.00857142857143
D24-1215-782,71.60105263157897
D24-1215-818,67.12416666666668
D24-1216-032,101.13999999999999
D24-1216-060,94.93857142857144
D24-1216-120,94.35732142857134
D24-1216-140,93.19636363636364
D24-1216-244,94.58320476190478
D24-1216-260,96.80341463414626
D24-1216-379,99.09545454545454
D24-1216-392,94.0804761904762
D24-1217-002,65.15473684210528
D24-1217-026,64.87459459459456
D24-1217-028,62.58666666666667
D24-1217-050,64.59980769230765
D24-1217-120,64.824
D24-1217-244,64.12065217391303
D24-1217-818,71.92
D24-1218-060,89.955
D24-1218-140,118.242
D24-1218-260,111.71333333333332
D24-1218-379,84.91
D24-1220-244,67.91
D24-1221-002,79.87285714285713
D24-1221-026,83.945
D24-1221-050,87.71125
D24-1221-140,92.94625
D24-1222-006,219.99
D24-1222-068,219.99
D24-1234-022,98.9
D24-1271-008,61.968947368421055
D24-1273-006,159.9
D24-1275-006,148.49
D24-1277-006,153.70818181818177
D24-1280-006,36.083333333333336
D24-1282-006,42.59866666666667
D24-1283-006,36.42
D24-1284-006,38.945
D24-1305-026,38.54705128205126
D24-1305-028,36.9345192307692
D24-1305-108,39.75869565217393
D24-1306-002,36.89111111111112
D24-1306-026,35.01269662921343
D24-1306-056,42.97615384615384
D24-1306-108,34.74057142857142
D24-1306-274,33.60529411764707
D24-1307-028,34.33204545454546
D24-1307-034,33.96240000000002
D24-1307-108,37.71692307692308
D24-1307-120,37.615
D24-1307-244,41.766666666666666
D24-1307-904,34.8025
D24-1308-006,43.725
D24-1308-008,41.115
D24-1308-012,37.18383720930231
D24-1308-016,43.49
D24-1308-042,39.99
D24-1309-050,34.37181818181819
D24-1309-056,37.83285714285715
D24-1309-088,36.30111111111111
D24-1309-178,40.17181818181819
D24-1309-216,35.817241379310346
D24-1310-042,31.483414634146346
D24-1310-060,40.13444444444444
D24-1310-162,37.04733333333333
D24-1310-198,49.89166666666667
D24-1310-390,50.51058823529412
D24-1311-010,30.7476981132074
D24-1311-016,41.71611111111112
D24-1311-030,36.15358024691353
D24-1311-042,52.8
D24-1311-060,31.654302325581273
D24-1311-162,40.28054054054055
D24-1312-008,38.89485714285714
D24-1312-012,36.40109826589587
D24-1312-042,43.23
D24-1312-060,43.932580645161295
D24-1312-198,52.71153846153846
D24-1312-788,46.462571428571444
D24-1329-014,69.80499999999999
D24-1329-026,60.56285714285715
D24-1329-226,62.723076923076924
D24-1333-006,89.9
D24-1337-002,53.70552238805961
D24-1337-006,59.181503759398396
D24-1337-014,56.69859999999996
D24-1337-054,57.60830188679243
D24-1337-120,65.01454545454541
D24-1337-388,58.17076086956515
D24-1337-782,65.37454545454545
D24-1337-852,64.91125000000001
D24-1338-002,65.89141414141397
D24-1338-006,67.72934740882893
D24-1338-014,72.73256097560964
D24-1338-054,73.73701657458547
D24-1338-120,73.47254098360641
D24-1338-388,72.56942408376946
D24-1338-782,70.14338028169004
D24-1338-852,65.57625514403352
D24-1339-002,56.75697674418603
D24-1339-006,51.110973782771445
D24-1339-014,64.28948717948715
D24-1339-054,55.16345864661645
D24-1339-120,57.431061802574945
D24-1339-388,53.91845238095231
D24-1339-782,55.20709820895531
D24-1339-852,64.60392156862744
D24-1340-006,82.54625
D24-1341-006,33.74604651162791
D24-1341-014,46.298571428571435
D24-1341-338,39.75666666666667
D24-1342-012,68.10714285714286
D24-1344-006,34.167142857142856
D24-1344-016,37.45863636363637
D24-1344-060,37.09636363636365
D24-1344-188,54.9
D24-1344-338,34.61857142857143
D24-1347-016,75.07857142857142
D24-1347-060,65.62076923076924
D24-1348-006,50.440000000000005
D24-1348-012,54.99
D24-1348-016,56.34
D24-1348-060,57.81
D24-1349-060,82.015
D24-1350-006,41.296666666666674
D24-1354-006,29.831004545454565
D24-1354-012,34.913725490196086
D24-1354-014,29.798867924528285
D24-1355-120,45.3025
D24-1356-216,45.925899999999885
D24-1357-026,45.0075
D24-1357-788,39.55
D24-1358-026,43.85958333333334
D24-1358-206,35.33854166666667
D24-1360-006,28.188750000000002
D24-1360-014,29.12202247191011
D24-1360-018,29.659999999999997
D24-1360-030,29.4760975609756
D24-1360-424,29.17423076923076
D24-1362-006,28.247937915742646
D24-1362-014,27.012222222222224
D24-1362-016,31.225471698113218
D24-1362-310,24.01182926829262
D24-1362-424,28.149191176470527
D24-1364-006,23.59807210031341
D24-1364-012,29.253115942029
D24-1364-014,22.9372321428571
D24-1364-040,29.252760416666685
D24-1364-788,28.096811111111123
D24-1365-006,23.881504424778747
D24-1365-012,22.04233333333328
D24-1365-014,24.256842105263164
D24-1365-040,23.8965289256198
D24-1365-310,22.710443037974684
D24-1366-026,155.93666666666667
D24-1368-026,99.99
D24-1370-008,39.9
D24-1372-172,138.9
D24-1372-852,179.8
D24-1384-014,109.80055555555558
D24-1390-026,13.220399999999993
D24-1391-014,12.55597014925373
D24-1394-026,14.429761904761946
D24-1395-014,18.98243589743591
D24-1397-006,41.60778688524579
D24-1397-012,40.538181818181826
D24-1397-014,42.552999999999976
D24-1397-016,41.28234042553192
D24-1397-026,45.933404255319076
D24-1397-111,51.989999999999995
D24-1397-218,39.99
D24-1397-252,44.09
D24-1397-306,47.49
D24-1397-937,48.101111111111116
D24-1398-012,42.47507462686562
D24-1398-060,36.8128813559322
D24-1398-172,43.60200000000001
D24-1415-006,25.690402422145237
D24-1415-310,28.00999999999996
D24-1416-006,30.886666666666564
D24-1416-012,27.044545454545393
D24-1417-006,25.87335937499992
D24-1417-012,29.67784999999994
D24-1417-040,26.34726415094334
D24-1418-006,24.752563176895233
D24-1418-040,23.775569620253147
D24-1420-060,39.9
D24-1421-006,44.89999999999999
D24-1421-008,39.623333333333335
D24-1435-008,39.9
D24-1435-030,39.9
D24-1453-006,31.285294117646995
D24-1453-010,33.36833333333333
D24-1453-424,31.115454545454543
D24-1453-788,37.673432835820904
D24-1459-040,40.07942857142856
D24-1459-198,39.50636363636364
D24-1459-424,42.64709090909091
D24-1459-794,43.184000000000005
D24-1460-028,129.99
D24-1463-026,63.24760000000001
D24-1463-080,58.20685185185184
D24-1466-012,35.23333333333333
D24-1467-008,44.9
D24-1467-016,29.9
D24-1468-008,123.54242857142846
D24-1468-028,129.40330935251797
D24-1468-036,123.60471590909107
D24-1469-010,110.37619047619046
D24-1469-026,108.77212121212106
D24-1469-036,108.52242180451114
D24-1469-044,108.20080882352924
D24-1474-014,27.4
D24-1475-016,41.9
D24-1476-014,39.89999999999999
D24-1482-006,25.400000000000002
D24-1483-012,39.9
D24-1483-014,49.27499999999999
D24-1484-006,49.9
D24-1487-014,29.9
D24-1487-016,34.9
D24-1490-008,60.89999999999999
D24-1491-014,33.471428571428575
D24-1491-040,39.9
D24-1491-788,41.775
D24-1492-006,49.9
D24-1492-008,41.56666666666666
D24-1492-266,49.9
D24-1493-016,28.566666666666663
D24-1496-008,29.899999999999995
D24-1499-106,122.39000000000001
D24-1500-002,117.43861666666668
D24-1501-036,122.03346923076924
D24-1502-216,130.63176470588235
D24-1503-088,134.86888888888888
D24-1507-014,34.9
D24-1513-014,119.9
D24-1515-012,55.61428571428571
D24-1516-266,99.9
D24-1545-012,100.66279999999998
D24-1545-118,96.78903846153845
D24-1552-026,133.53073529411762
D24-1553-006,81.1477272727272
D24-1553-026,81.19330188679245
D24-1557-006,39.9
D24-1558-066,33.045395348837076
D24-1559-108,30.466390977443538
D24-1567-002,43.61433333333334
D24-1567-024,46.35857142857144
D24-1567-036,42.91411764705883
D24-1567-066,43.434444444444445
D24-1567-092,46.7175
D24-1567-114,46.34812500000002
D24-1567-216,46.577
D24-1567-832,41.365
D24-1568-006,44.9
D24-1568-008,44.9
D24-1568-012,48.65
D24-1568-014,47.4
D24-1568-040,46.56666666666666
D24-1568-188,44.9
D24-1574-074,43.74
D24-1578-016,59.9
D24-1579-008,29.9
D25-0017-172,109.90000000000002
D25-0032-002,209.99
D25-0033-118,179.9
D25-0034-050,209.99
D25-0047-008,41.65666666666667
D25-0047-178,39.99
D25-0064-044,98.22357142857143
D25-0065-014,60.29818181818182
D25-0085-014,169.9
D25-0093-014,46.96
D25-0094-006,49.9
D25-0112-006,219.9
D25-0121-006,62.400000000000006
D25-0121-010,69.9
D25-0125-006,109.9
D25-0126-002,99.90000000000002
D25-0129-234,124.32
D25-0131-006,69.9
D25-0134-112,55.17500000000001
D25-0135-138,59.9
D25-0159-024,299.9
D25-0160-172,229.78
D25-0161-006,229.9
D25-0167-056,289.1
D25-0168-056,299.9
D25-0173-036,449.9
D25-0175-096,52.674285714285716
D25-0175-960,49.9
D25-0177-120,199.9
D25-0177-156,179.9
D25-0177-172,179.9
D25-0179-076,69.9
D25-0182-018,159.9
D25-0184-178,109.9
D25-0199-244,91.33
D25-0204-118,69.89999999999999
D25-0205-010,69.9
D25-0225-014,159.9
D25-0227-014,129.9
D25-0230-833,34.9
D25-0235-833,168.23333333333335
D25-0249-014,79.9
D25-0252-006,49.32857142857142
D25-0252-012,74.9
D25-0264-014,64.9
D25-0272-248,27.9
D25-0280-164,299.1
D25-0288-014,12.9
D25-0300-026,199.85000000000002
D25-0314-833,46.28
D25-0328-042,55.365
D25-0339-030,32.9
D25-0348-006,29.899999999999995
D25-0375-068,299.9
D25-0382-310,179.9
D25-0387-008,299.875
D25-0389-050,499.9
D25-0394-014,399.0
D25-0395-008,599.9
D25-0397-289,59.9
D25-0404-006,889.9
D25-0415-002,249.9
D25-0452-014,27.33
D25-0454-014,26.899999999999988
D25-0455-916,169.66666666666666
D25-0458-026,39.32333333333333
D25-0460-012,29.899999999999995
D25-0464-897,63.85545454545454
D25-0464-960,63.07
D25-0467-014,24.900000000000002
D25-0470-024,199.9
D25-0474-066,392.8666666666666
D25-0475-028,39.89999999999999
D25-0486-056,59.07454545454546
D25-0491-030,104.13
D25-0517-014,11.9
D25-0523-483,64.465
D25-0528-016,39.9
D25-0528-042,39.9
D25-0532-138,69.9
D25-0548-014,484.9
D25-0548-162,469.9
D25-0549-012,459.9
D25-0554-014,49.9
D25-0561-042,62.18000000000001
D25-0588-012,149.9
D25-0591-014,23.23333333333333
D25-0592-024,24.900000000000002
D25-0604-006,29.900000000000002
D25-0609-006,11.9
D25-0796-018,49.36666666666667
D25-0841-068,39.99
D25-0846-016,59.9
D25-0880-274,79.99
D25-0883-096,49.1
D25-0899-006,68.9
D25-0899-014,68.9
D25-0905-006,39.9
D25-0910-044,12.9
D25-0911-028,11.9
D25-0914-024,32.44
D25-0917-006,24.9
D25-0919-006,87.48
D25-0921-058,199.9
D25-0922-074,191.88
D25-0923-460,39.99
D25-0927-030,29.9
D25-0970-060,169.0
D25-0984-264,75.9
D25-0988-030,33.9
D25-0998-006,29.899999999999995
D25-1023-006,105.7
D25-1036-006,89.90000000000002
D25-1037-050,128.47142857142856
D25-1062-060,54.9
D25-1063-018,49.9
D25-1071-030,249.9
D25-1091-016,169.9
D25-1126-002,196.04
D25-1131-016,396.63
D25-1145-016,17.1
D25-1168-008,259.96
D25-1168-818,259.99
D25-1169-006,146.5833870967741
D25-1169-008,171.72622222222208
D25-1169-024,167.57358490566034
D25-1169-310,146.278691588785
D25-1169-936,157.48036144578305
D25-1170-028,236.6795652173912
D25-1170-068,232.60999999999999
D25-1170-108,234.65666666666667
D25-1170-274,236.66500000000002
D25-1194-006,219.99
D25-1194-158,208.1
D25-1194-936,208.5875
D25-1196-016,25.9
D25-1206-014,233.23333333333335
D25-1210-012,89.9
D25-1210-014,89.9
D25-1215-012,84.9
D25-1221-010,16.9
D25-1221-014,16.9
D25-1222-804,29.9
D25-1225-342,65.88
D25-1239-006,41.9
D25-1251-008,54.9
D25-1257-010,149.9
D25-1259-150,99.9
D25-1270-008,99.1
D25-1273-338,169.9
D25-1294-C62,79.1
D25-1296-118,39.9
D25-1300-108,49.1
D25-1301-108,84.5
D25-1314-006,759.9
D25-1323-270,75.0
D25-1324-338,39.1
D25-1327-018,639.9
D25-1330-138,149.9
D25-1334-016,99.1
D25-1338-008,54.9
D25-1343-823,89.9
D25-1344-010,74.9
D25-1368-040,599.9
D25-1370-318,179.9
D25-1384-008,1099.0
D25-1392-008,389.9
D26-0004-004,199.9
D26-0004-014,199.9
D26-0018-942,69.9
D26-0083-014,179.9
D26-0085-846,189.99
D26-0118-016,100.955
D26-0134-026,88.29666666666667
D26-0134-056,98.99
D26-0134-148,79.99
D26-0135-068,111.71071428571432
D26-0135-080,89.00720430107518
D26-0135-298,101.28181818181817
D26-0135-405,61.81894308943108
D26-0135-794,97.87173913043479
D26-0136-006,70.23902912621348
D26-0136-016,77.36818181818174
D26-0136-080,86.68701612903213
D26-0136-405,68.5110294117646
D26-0136-794,85.5420588235294
D26-0137-775,121.81
D26-0142-196,79.92
D26-0147-002,117.82383458646571
D26-0147-006,116.73244233378577
D26-0147-068,118.63550200803242
D26-0147-080,125.0616034271735
D26-0147-405,117.82351535836197
D26-0147-794,113.35642857142854
D26-0149-298,197.91
D26-0150-004,121.13359223300952
D26-0152-006,159.9
D26-0181-006,141.25470588235294
D26-0188-026,119.40666666666668
D26-0188-388,139.9
D26-0191-026,99.9675
D26-0191-056,92.71010989010973
D26-0218-006,199.9
D26-0226-306,242.9
D26-0228-012,142.0
D26-0258-006,197.3561702127658
D26-0258-016,182.22312499999992
D26-0258-026,197.67473684210526
D26-0259-006,189.21319999999992
D26-0259-026,169.40444444444432
D26-0264-014,152.10749999999996
D26-0264-846,159.9
D26-0266-006,204.99
D26-0280-024,179.9
D26-0281-056,179.9
D26-0282-026,179.9
D26-0283-012,64.63518518518521
D26-0283-014,86.85555555555555
D26-0284-006,99.99
D26-0284-012,90.46499999999999
D26-0284-014,109.9950649350648
D26-0284-016,81.87
D26-0284-018,101.695
D26-0285-002,85.97318181818171
D26-0285-014,86.63649999999997
D26-0285-016,87.32583333333334
D26-0286-012,119.99
D26-0286-018,103.49
D26-0287-006,85.97933333333334
D26-0287-012,93.28916666666667
D26-0287-016,82.76374999999999
D26-0287-018,88.26571428571428
D26-0288-002,106.9
D26-0288-006,114.9
D26-0288-012,117.4
D26-0288-014,115.61428571428574
D26-0288-016,119.9
D26-0288-018,78.80199999999999
D26-0291-002,85.96526315789475
D26-0292-012,74.63404761904759
D26-0292-014,94.75000000000003
D26-0292-018,79.99871794871794
D26-0293-002,112.75714285714285
D26-0294-002,98.84999999999998
D26-0294-014,94.41450000000002
D26-0294-216,101.9925
D26-0295-002,124.9884
D26-0295-014,130.25022222222213
D26-0295-216,128.2175
D26-0298-014,192.98333333333332
D26-0301-006,149.9
D26-0303-006,80.18642276422754
D26-0303-012,73.3320325203251
D26-0303-016,77.24678160919525
D26-0303-018,73.07551724137923
D26-0304-006,83.06569620253148
D26-0304-012,88.23794871794858
D26-0304-016,89.23429906542042
D26-0304-018,90.94892086330923
D26-0305-006,96.88993788819863
D26-0305-012,97.40924731182784
D26-0305-016,92.62509433962258
D26-0305-018,81.62951999999987
D26-0306-006,73.2085714285714
D26-0306-012,73.89000000000001
D26-0306-016,70.71277486910984
D26-0306-018,59.88923076923077
D26-0307-042,81.5975
D26-0308-008,83.27666666666666
D26-0309-022,79.9375
D26-0310-022,66.49
D26-0311-042,88.74
D26-0312-008,89.4975
D26-0313-006,107.99
D26-0314-042,89.96
D26-0315-006,85.14941176470583
D26-0315-016,74.57047619047619
D26-0316-008,79.92
D26-0318-022,89.99
D26-0319-010,103.49
D26-0320-310,91.976
D26-0321-008,89.21333333333332
D26-0321-022,92.49
D26-0322-022,71.955
D26-0323-042,112.74
D26-0324-010,118.96
D26-0332-014,129.9
D26-0350-014,139.99
D26-0351-006,399.0
D26-0363-198,149.0
D26-0373-026,189.0
D26-0378-028,181.5
D26-0388-016,249.0
D26-0405-026,128.715229357798
D26-0405-036,129.7419999999999
D26-0405-056,123.98238095238096
D26-0405-306,135.442
D26-0407-056,133.59956937799058
D26-0407-080,130.0190265486723
D26-0407-405,125.44530120481986
D26-0408-026,186.29659192825127
D26-0408-028,183.0033688699362
D26-0408-138,187.0297660818715
D26-0410-034,201.255
D26-0412-004,204.89999999999998
D26-0412-034,207.92
D26-0413-026,211.38966666666656
D26-0413-028,210.322924528302
D26-0413-138,192.62937499999992
D26-0414-006,150.59474860335197
D26-0414-014,149.85361702127653
D26-0416-038,108.97200000000001
D26-0418-006,119.99
D26-0418-036,150.99
D26-0420-006,105.21621794871776
D26-0420-058,90.9409090909089
D26-0421-012,112.02000000000001
D26-0421-026,126.04764705882356
D26-0422-058,169.9
D26-0423-006,117.63931937172798
D26-0423-014,100.2755339805824
D26-0424-038,189.99
D26-0424-311,209.99
D26-0425-014,129.99
D26-0425-026,139.9225
D26-0425-034,99.99
D26-0427-006,142.64731034482753
D26-0427-014,141.9107499999999
D26-0428-026,123.63218446601971
D26-0428-056,132.05933333333334
D26-0428-058,129.68328124999988
D26-0428-306,117.71300000000004
D26-0461-244,159.9
D26-0463-006,179.90000000000003
D26-0501-016,129.9
D26-0541-014,149.9
D26-0590-006,189.9
D26-0618-244,189.0
D26-0620-026,159.0
D26-0649-006,129.9
D26-0650-012,129.62727272727275
D26-0681-010,165.04285714285714
D26-0684-014,129.9
D26-0689-006,149.90000000000003
D26-0708-016,149.9
D26-0774-016,111.9
D26-0779-138,175.9
D26-0805-018,139.9
D26-0814-006,124.9
D26-0821-002,129.9
D26-0821-014,129.8999999999998
D26-0822-002,149.8999999999999
D26-0822-006,149.90000000000006
D26-0822-014,149.90000000000003
D26-0883-012,119.9
D26-0885-006,207.9
D26-0891-014,159.89999999999992
D26-0892-006,159.8999999999999
D26-0893-006,224.495
D26-0894-014,139.99
D26-0963-004,64.99
D26-0963-034,99.99
D26-0963-306,79.64222222222223
D26-0963-396,78.23212765957446
D26-0964-006,119.9
D26-0969-846,119.99
D26-0972-026,139.99
D26-0974-026,124.141
D26-0975-034,141.225
D26-0976-014,167.27625000000003
D26-0976-026,141.75250000000003
D26-0977-014,182.345
D26-0978-168,136.59666666666666
D26-0978-343,130.52299999999997
D26-0979-026,154.9809833333333
D26-0979-056,169.9
D26-0979-226,152.96
D26-0979-306,165.158
D26-0980-014,143.92
D26-0980-026,129.9
D26-0983-068,112.82333333333332
D26-0983-298,104.99
D26-0984-014,146.08125
D26-0985-006,129.9
D26-0986-012,160.57125
D26-1000-460,229.9
D26-1009-050,159.9
D26-1024-006,129.90000000000003
D26-1028-024,191.32857142857145
D26-1030-260,129.9
D26-1167-064,199.9
D26-1246-014,229.37368421052633
D26-1318-383,149.99
D26-1320-006,144.945
D26-1320-168,142.405
D26-1336-002,103.26199999999994
D26-1356-028,109.89999999999999
D26-1357-176,129.9
D26-1358-058,129.9
D26-1370-012,169.99
